,index,HHLANP,FBATHP,DRIVESP,RACNH,FWATP,FBROADBNDP,FDRATXP,FWKWNP,HOTWAT,FWKHP,FFULP,FRACP,FJWDP,WORKSTAT,PINCP,FPOBP,STOV,FMHP,RACAIAN,PUBCOV,SRNT,SEX,DOUT,FACCESSP,OTHSVCEX,RACPI,INDP,PRIVCOV,SFN,FINTP,HUPAC,SFR,FBLDP,DEAR,DIS,ACR,VACS,FINSP,FMILPP,MARHYP,ADJHSG,PAP,HINCP,WKWN,RACWHT,GASP,FBDSP,FWKLP,FSCHP,FMARHTP,state_x,JWTRNS,FRNTMP,FOTHSVCEXP,CIT,LAPTOP,FMRGIP,JWRIP,FCOMPOTHXP,FSEMP,ENG,FLANP,FCITWP,FSSIP,FS,DIVISION,WRK,HICOV,DRATX,SMOCP,VPS,NWLA,FACRP,SCIENGRLP,FJWTRNSP,AGS,FSTOVP,FMARHWP,FTELP,QTRBIR,FPERNP,FDISP,WAGP,RWAT,FPLMPRP,TAXAMT,NWLK,ANC2P,FPUBCOVP,REGION,FMARHYP,FRETP,SMP,FTENP,BLD,MAR,SMX,FVEHP,GASFP,VALP,HIMRKS,state_y,FCITP,RACNUM,SPORDER,FANCP,DRAT,ESP,MRGI,ESR,OCCP,FMRGP,COW,MRGP,TABLET,MRGX,MULTG,MRGT,FOCCP,FREFRP,FRWATP,RAC1P,RNTM,DREM,MIGSP,FHICOVP,NWRE,FDIALUPP,RNTP,HUPAOC,MV,FAGSP,ANC,OIP,NP,NR,LNGI,ANC1P,HISPEED,PLM,RAC3P,LANP,OC,FLAPTOPP,FPRIVCOVP,LANX,HUPARC,FMVP,SVAL,RAC2P,FPOWSP,SSP,state_x,NAICSP,WATFP,RMSP,FDRATP,BDSP,FGASP,RESMODE,FSEXP,MHP,REFR,POWSP,FPLMP,JWAP,DIALUP,ELEFP,RELSHIPP,MIG,RC,MIL,WAOB,FHINS7P,RT,INTP,RACASN,FRELSHIPP,FINDP,FHISPEEDP,FPAP,JWMNP,FHINS6P,FKITP,INSP,ST,YBL,FFINCP,FINCP,HINS6,YOEP,FSMXHP,HINS7,FTABLETP,FLANXP,FCOWP,GRNTP,FJWMNP,HINS1,HINS2,HINS3,HINS4,HINS5,state_y,FWAGP,FGRNTP,PUMA,FHINS5P,FSCHGP,FHINS5C,FVACSP,FHOTWATP,FMARHDP,FMIGSP,MARHT,FHINS4P,SERIALNO,DECADE,MARHW,MARHM,FGCRP,FHINS4C,PSF,RACSOR,POBP,CPLT,NOP,FSMARTPHONP,FULP,FHINS3P,SINK,KIT,FVALP,JWDP,WKEXREL,DPHY,FWRKP,FHINS3C,FDEARP,NPP,FHINS2P,FSCHLP,FRWATPRP,MLPCD,FPARC,MIGPUMA,HUGCL,DDRS,MARHD,FMRGXP,SATELLITE,FULFP,POVPIP,BATH,state_x,GCM,FSATELLITEP,FHINS1P,GCL,WKHP,GCR,FRNTP,HFL,FSMP,ADJINC,TYPE,FRMSP,POWPUMA,PARTNER,FELEP,CONP,FMIGP,FFSP,FGCMP,HISP,FESRP,HHL,AGEP,DEYE,SEMP,HHT,OCPIP,FGCLP,FENGP,SCHG,FTAXP,MSP,RACBLK,FMRGTP,FAGEP,FER,MLPFG,SCHL,NATIVITY,SMARTPHONE,FES,VEH,FFERP,HHT2,FDREMP,FYOEP,NWAB,FCONP,FYBLP,FOIP,state_y,FHISP,BROADBND,NWAV,FDPHYP,FFODP,PAOC,FMARHMP,SSIP,FJWRIP,COMPOTHX,FSINKP,ELEP,FHFLP,WIF,FSMXSP,FOD2P,RETP,FSSP,PLMPRP,SCIENGP,CITWP,FMILSP,ACCESS,FPINCP,FOD1P,FMARP,SOCP,MLPE,MLPH,MLPA,FSMOCP,MLPB,FDOUTP,PERNP,SCH,WKL,TEL,TEN,MLPI,MLPJ,MLPK,state
0,2951,9500,0,1,0,1,0,0,0,9,0,0,0,0,15,14400,1,1,0,0,2,0,2,2,0,2,0,8680,1,0,1,1,0,0,2,2,1,0,1,0,2017,1.000000,0,94800,52,1,110,0,0,0,1,49,1,0,0,1,1,0,1,0,1,0,0,0,1,2,8,1,1,0,1045,0,3,0,0,0,0,0,0,0,4,1,0,14400,1,0,1050,3,999,1,4,0,1,0,0,2,1,3,0,4,127000,2,49,0,1,3,0,0,0,2,1,4720,0,1,620,2,1,1,2,0,0,0,1,0,2,0,1,3,0,0,4,7,0,4,0,4,1,1,999,1,1,1,999,0,0,1,2,4,0,1,1,0,0,49,722Z,3,5,0,3,1,2,0,-1,1,49,0,184,2,3,36,1,0,4,1,1,P,0,0,0,0,0,1,30,1,0,430,49,1,1,80400,2,1928,0,2,0,0,0,0,0,2,1,2,2,2,49,1,0,21001,1,0,-1,0,0,0,0,1,1,2019HU0335771,0,2,2,0,-1,0,0,49,0,0,0,2,1,1,1,1,109,15,2,0,-1,0,0,1,0,0,-1,4,0,0,2,2,0,2,2,108,1,49,0,0,0,0,20,0,0,1,0,1.010145,1,0,13001,0,0,0,0,0,0,1,0,1,27,2,0,1,21,0,0,0,0,1,0,0,0,2,-1,16,1,1,1,2,0,1,0,0,3,0,0,0,49,0,2,5,0,0,4,0,0,0,2,0,100,0,1,0,1099,0,1,9,0,1943,0,1,1,1099,0,412010,-1,-1,-1,1,-1,0,14400,1,1,1,1,-1,-1,-1,49
1,31871,1200,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,2,0,0,2,0,2,2,0,2,0,169,1,0,0,2,0,0,2,2,2,0,1,0,1939,1.000000,0,92000,0,1,60,0,0,0,0,49,1,0,0,1,1,0,1,0,0,0,0,0,0,2,8,1,1,0,364,0,3,0,2,0,0,0,0,0,4,0,0,230000,1,0,1450,3,20,0,4,0,0,0,0,2,1,0,0,4,425000,0,49,0,1,5,0,0,1,1,6,9,0,0,2000,1,1,1,1,0,0,0,1,0,2,0,0,3,0,0,2,3,0,4,0,6,0,1,999,1,2,1,1200,1,0,0,1,2,0,1,1,0,0,49,-1,3,8,0,5,0,2,0,-1,1,0,0,0,2,3,27,1,1,4,1,0,P,0,0,0,0,0,0,0,0,0,100,49,7,1,92000,2,1928,0,2,0,0,0,0,0,2,1,2,2,2,49,0,0,53001,0,0,-1,0,0,0,0,1,0,2019HU1349687,0,2,2,0,-1,0,0,49,1,0,0,2,0,1,1,0,49,6,2,0,-1,0,0,0,0,0,-1,4,0,0,2,2,0,2,2,501,1,49,0,0,0,0,0,0,0,3,0,1.010145,1,0,0,0,0,0,0,0,0,24,0,2,17,2,0,1,29,0,0,13,1,6,0,0,0,2,-1,13,1,1,1,3,0,1,0,0,2,0,0,0,49,0,1,5,0,0,4,0,0,0,2,0,80,0,2,0,1099,0,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,0,2,3,1,1,-1,-1,-1,49
2,11428,9500,0,0,0,1,0,0,0,9,0,0,0,0,9,-19999,1,1,0,0,2,1,1,0,0,2,0,169,1,0,0,2,0,0,2,2,1,0,0,0,1939,1.000000,-1,0,0,1,3,0,0,1,0,49,0,0,0,1,1,0,0,0,0,0,0,0,0,2,8,0,1,0,2067,0,0,0,0,0,0,0,0,0,4,0,1,-1,1,0,2850,0,22,0,4,0,0,500,0,2,5,2,0,4,450000,0,49,1,1,3,0,0,4,0,0,9,0,0,0,2,0,1,0,0,0,0,1,0,2,0,1,0,0,0,2,5,0,4,-1,4,0,1,999,1,1,1,999,1,0,1,2,2,0,0,1,0,-1,49,-1,3,5,0,3,0,2,0,-1,1,0,0,0,2,3,25,1,1,0,1,1,P,-10001,0,0,0,0,0,0,1,0,-1,49,11,1,0,2,1928,0,2,0,1,0,0,0,2,1,2,2,2,49,0,0,35005,0,0,-1,0,0,0,0,0,0,2019HU0034875,0,0,0,0,-1,0,0,49,1,1,0,2,0,1,1,0,0,4,2,0,-1,0,0,0,0,0,-1,2,0,0,2,0,0,2,2,416,1,49,0,0,0,0,0,0,0,1,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,3,28,2,0,1,8,0,0,0,0,1,0,0,0,1,-1,22,2,1,2,3,0,1,0,0,2,0,0,0,49,0,1,0,1,0,0,0,-1,0,2,0,120,0,0,0,1099,-1,0,9,0,1943,0,1,0,1099,1,-1,-1,-1,-1,0,-1,0,-10001,2,0,1,4,-1,-1,-1,49
3,25116,9500,0,0,0,0,0,0,0,9,0,0,0,0,9,39200,0,1,0,0,1,0,1,2,0,2,0,169,1,0,0,4,0,0,2,2,1,0,1,0,1964,1.000000,0,59500,0,1,20,0,0,0,0,49,1,0,0,1,1,1,2,0,0,0,0,0,0,2,8,1,2,0,888,0,3,0,2,0,1,0,0,0,3,0,0,36000,1,0,1450,3,183,0,4,0,0,0,0,2,1,3,0,4,300000,0,49,0,1,1,0,0,0,0,6,9,0,0,0,1,3,1,0,0,0,0,1,0,2,0,1,2,0,0,4,3,0,2,0,2,0,1,152,2,1,1,999,0,0,1,2,4,0,1,1,0,20900,49,-1,1,5,0,2,0,1,0,-1,1,0,0,0,2,3,20,1,0,2,1,1,P,0,0,0,0,0,0,0,0,0,0,49,8,0,59500,1,1928,0,2,0,0,0,0,0,1,1,1,2,2,49,0,0,21001,0,0,-1,0,0,0,0,1,0,2019HU0461069,0,2,2,0,-1,1,0,26,1,0,0,30,0,1,1,0,52,1,2,0,-1,0,0,0,0,0,-1,1,0,1,2,2,0,1,3,307,1,49,0,0,0,2,0,0,0,1,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,82,2,0,1,1,0,0,0,1,1,0,0,0,0,1,24,1,1,4,1,0,2,0,0,3,0,1,0,49,0,1,3,0,0,0,0,0,0,2,0,50,0,0,0,1099,18300,0,9,2,1943,0,1,0,6402,0,-1,0,0,0,0,0,0,0,1,3,1,2,0,0,0,49
4,28322,9500,0,0,0,0,0,0,0,9,0,0,0,0,1,4300,0,1,0,0,2,0,2,2,0,2,0,5391,1,0,0,2,0,0,2,2,1,0,0,0,1939,1.000000,0,118800,36,0,20,0,0,0,0,49,1,0,0,1,1,0,1,0,0,0,0,0,0,2,8,1,2,0,-1,0,2,0,2,1,0,0,0,0,3,0,0,2800,1,0,-1,2,89,0,4,0,0,0,0,8,1,0,0,3,-1,0,49,0,1,3,0,0,1,1,3,4720,0,1,500,1,1,1,1,0,0,0,2,0,2,0,0,3,0,0,2,5,0,1,0,4,0,1,599,1,1,2,999,1,0,0,2,2,0,1,2,0,0,49,4523,3,8,0,4,0,3,0,-1,1,0,0,0,2,3,25,1,1,0,1,0,P,0,0,0,0,0,0,0,0,0,1000,49,4,0,118800,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,49,0,0,49004,0,0,-1,0,0,0,0,1,0,2019HU0901743,0,2,2,0,-1,0,0,4,1,0,0,2,0,1,1,0,67,4,2,0,-1,0,0,0,0,0,-1,4,49000,0,2,2,0,2,2,265,1,49,0,0,0,0,20,0,0,1,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,16,2,0,1,6,0,0,13,0,6,1,0,0,2,-1,14,1,1,1,2,0,1,0,0,2,0,0,0,49,0,1,2,0,0,4,0,0,0,2,0,50,0,3,0,1099,0,0,9,0,1943,0,1,0,1099,0,412010,-1,-1,-1,0,-1,0,4300,2,1,1,1,-1,-1,-1,49
5,227,999,-1,0,0,-1,-1,0,0,0,0,-1,0,0,0,13000,1,0,-1,0,1,-1,1,1,-1,0,0,169,2,0,0,0,0,-1,2,1,0,0,-1,0,1994,1.000000,0,-60000,0,0,3,-1,0,0,0,49,0,-1,-1,1,0,-1,0,-1,0,0,0,0,0,2,8,0,1,0,-1,0,3,-1,0,0,0,-1,0,-1,1,0,0,0,0,-1,-1,3,999,0,4,1,0,0,-1,0,3,0,-1,0,-1,0,49,0,1,1,0,0,0,0,6,9,-1,0,0,0,0,0,0,0,-1,-1,8,0,1,49,0,3,-1,0,0,0,-1,4,0,1,-1,0,999,0,0,15,999,-1,-1,0,2,0,-1,-1,67,0,13000,49,-1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,37,3,-1,4,1,0,P,0,0,0,0,-1,0,0,0,-1,-1,49,0,-1,-60000,2,1928,-1,2,-1,0,0,0,0,2,2,2,1,2,49,0,-1,49002,0,0,-1,-1,-1,0,0,1,0,2019GQ0087928,0,2,2,0,0,-1,1,49,0,0,-1,2,0,0,0,-1,0,0,2,0,-1,0,-1,0,1,-1,-1,0,49000,-1,2,2,-1,0,0,-1,0,49,0,-1,0,2,0,0,-1,0,-1,1.010145,2,-1,0,-1,-1,-1,0,0,0,1,0,0,53,2,0,0,0,0,0,0,-1,6,0,-1,0,0,-1,21,1,0,0,-1,0,0,0,0,3,-1,-1,0,49,0,0,5,0,0,0,0,0,0,0,-1,2,-1,-1,-1,1099,0,1,0,0,1943,0,0,1,1099,0,-1,-1,-1,-1,-1,-1,0,0,1,3,0,0,-1,-1,-1,49
6,2650,9500,0,1,0,0,0,0,0,9,0,1,0,0,1,20500,0,1,0,0,2,0,2,2,0,2,0,7860,1,0,0,1,0,0,2,2,1,0,0,0,2016,1.000000,0,100500,36,1,150,0,0,0,0,49,1,0,0,1,1,0,1,0,0,0,0,0,0,2,8,1,1,0,2063,0,3,0,2,0,0,0,0,0,1,0,0,20000,1,0,1950,3,999,0,4,0,0,0,0,2,1,3,0,4,350000,0,49,0,1,2,0,0,0,2,1,2310,0,3,1800,1,1,1,1,0,0,0,1,0,2,49,0,3,0,0,1,1,0,1,0,3,0,1,32,1,1,1,999,0,0,0,2,1,0,1,1,0,0,49,6111,3,4,0,3,0,1,0,-1,1,49,0,79,2,3,21,3,0,4,1,0,P,500,0,0,0,0,0,15,0,0,0,49,10,0,100500,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,49,0,0,35001,0,0,-1,0,0,0,0,1,0,2019HU0290565,0,2,2,0,-1,0,0,53,1,0,0,2,0,1,1,0,37,2,2,0,-1,0,0,0,0,0,-1,1,35000,0,2,2,0,2,2,496,1,49,0,0,0,0,0,0,0,1,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,23,2,0,1,4,0,0,0,0,6,0,0,0,0,-1,13,1,1,1,3,0,1,0,0,2,0,0,0,49,0,1,5,0,0,1,0,0,0,2,0,50,0,2,0,1099,0,0,9,1,1943,0,1,0,3600,0,252020,-1,-1,-1,1,-1,0,20000,1,1,1,1,-1,-1,-1,49
7,8548,1200,0,0,0,0,0,0,0,9,0,0,0,0,15,-19999,0,1,0,0,1,1,2,0,0,2,0,169,1,0,0,3,0,0,2,2,2,0,0,0,1939,1.000000,-1,81000,0,1,60,0,0,0,0,49,0,0,0,1,1,0,0,0,0,0,0,0,0,2,8,0,1,0,-1,0,0,0,0,0,1,0,0,0,3,0,0,-1,1,0,-1,0,999,0,4,0,0,0,0,2,5,0,0,4,-1,2,49,0,1,4,0,0,8,0,0,9,0,0,0,2,0,2,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,1,-1,5,0,1,939,1,1,1,999,1,0,0,2,3,0,0,1,0,-1,49,-1,3,10,0,5,0,3,0,-1,1,0,0,0,2,3,25,1,1,0,1,0,P,-10001,0,0,0,0,0,0,0,0,-1,49,7,0,81000,2,1928,0,2,0,0,0,0,0,2,1,2,1,2,49,0,0,11001,0,0,-1,0,0,0,0,0,0,2019HU1097195,0,0,0,0,1,0,0,48,0,7,0,2,0,1,1,0,0,15,2,0,-1,0,0,0,0,0,-1,2,0,1,2,0,0,2,2,266,1,49,0,0,0,2,15,0,0,1,0,1.010145,1,0,35000,0,0,0,0,0,0,1,0,4,50,2,830,1,55,0,0,0,0,1,0,1,0,2,-1,20,2,1,1,3,0,1,0,0,3,0,0,0,49,0,1,0,0,0,0,0,-1,0,2,0,220,0,1,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,2,0,1,4,-1,-1,-1,49
8,29010,9500,0,1,0,0,0,0,0,9,0,0,0,0,1,25000,1,1,0,0,2,0,2,2,0,2,0,7860,1,0,0,2,0,0,2,2,1,0,0,0,2000,1.000000,0,133900,52,1,150,0,0,0,0,49,1,0,0,1,1,0,1,0,0,0,0,0,0,2,8,1,1,0,2300,0,3,0,2,0,0,0,0,0,3,0,0,140000,1,0,2050,3,999,0,4,0,0,0,0,2,1,3,0,4,389000,0,49,0,1,2,0,0,0,1,1,5740,0,3,1300,1,1,1,1,0,0,0,1,0,2,0,0,3,0,0,2,5,0,1,0,4,0,1,88,1,1,1,999,0,0,0,2,2,0,1,1,0,0,49,6111,3,7,0,3,0,1,0,-1,1,49,0,98,2,3,21,1,0,4,1,0,P,0,0,0,0,0,0,10,0,0,800,49,8,0,133900,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,49,0,0,11001,0,0,-1,0,0,0,0,1,0,2019HU0999594,0,2,2,0,-1,0,0,30,1,0,0,2,0,1,1,0,49,7,2,0,-1,0,0,0,0,0,-1,2,0,0,2,2,0,2,2,413,1,49,0,0,0,2,40,0,0,1,0,1.010145,1,0,49000,0,0,0,0,0,0,1,0,1,42,2,0,1,16,0,0,0,0,1,0,0,0,2,-1,20,1,1,1,6,0,1,0,0,2,0,0,0,49,0,1,5,0,0,2,0,0,0,2,0,300,0,3,0,1099,0,0,9,0,1943,0,1,0,1099,0,436014,-1,-1,-1,0,-1,0,25000,1,1,1,1,-1,-1,-1,49
9,16493,9500,0,1,0,0,0,0,0,9,0,0,0,0,0,44800,0,1,0,0,1,0,2,2,0,2,0,7280,2,0,0,4,0,0,2,2,1,0,0,0,2005,1.000000,0,44800,52,1,100,0,0,0,0,49,0,0,0,1,1,0,0,0,0,0,0,0,0,2,8,0,1,0,5580,0,0,0,0,0,0,0,0,0,3,0,0,-1,1,0,2050,0,999,1,4,0,0,0,0,2,5,3,0,4,550000,0,49,0,1,1,0,0,0,1,1,800,0,1,250,2,1,1,1,0,0,0,1,0,2,0,0,3,0,0,4,6,0,2,0,1,0,1,195,1,1,1,999,0,0,0,2,4,0,1,1,0,2800,49,5412,3,9,0,3,0,3,0,-1,1,49,0,96,2,3,20,1,0,4,1,0,P,6000,0,0,0,0,0,10,0,0,600,49,4,0,-60000,2,1928,0,2,0,0,0,0,0,2,2,1,2,2,49,0,0,49002,1,0,-1,0,0,0,0,0,1,2019HU0709060,0,0,0,0,-1,0,0,49,1,1,0,2,1,1,1,0,0,3,2,0,-1,0,0,0,0,0,-1,2,0,0,2,0,0,2,2,501,1,49,0,0,0,2,20,0,0,1,0,1.010145,1,0,57000,0,0,0,0,0,0,1,0,1,37,2,0,3,8,0,0,16,0,1,0,0,0,2,-1,20,1,1,8,4,0,7,0,0,3,0,0,0,49,0,2,5,0,0,4,0,0,0,2,0,60,0,-1,0,1099,10000,0,9,0,1943,0,1,0,1099,0,132011,-1,-1,-1,1,-1,0,26000,1,1,1,1,-1,-1,-1,49
