,index,HHLANP,FBATHP,DRIVESP,RACNH,FWATP,FBROADBNDP,FDRATXP,FWKWNP,HOTWAT,FWKHP,FFULP,FRACP,FJWDP,WORKSTAT,PINCP,FPOBP,STOV,FMHP,RACAIAN,PUBCOV,SRNT,SEX,DOUT,FACCESSP,OTHSVCEX,RACPI,INDP,PRIVCOV,SFN,FINTP,HUPAC,SFR,FBLDP,DEAR,DIS,ACR,VACS,FINSP,FMILPP,MARHYP,ADJHSG,PAP,HINCP,WKWN,RACWHT,GASP,FBDSP,FWKLP,FSCHP,FMARHTP,state_x,JWTRNS,FRNTMP,FOTHSVCEXP,CIT,LAPTOP,FMRGIP,JWRIP,FCOMPOTHXP,FSEMP,ENG,FLANP,FCITWP,FSSIP,FS,DIVISION,WRK,HICOV,DRATX,SMOCP,VPS,NWLA,FACRP,SCIENGRLP,FJWTRNSP,AGS,FSTOVP,FMARHWP,FTELP,QTRBIR,FPERNP,FDISP,WAGP,RWAT,FPLMPRP,TAXAMT,NWLK,ANC2P,FPUBCOVP,REGION,FMARHYP,FRETP,SMP,FTENP,BLD,MAR,SMX,FVEHP,GASFP,VALP,HIMRKS,state_y,FCITP,RACNUM,SPORDER,FANCP,DRAT,ESP,MRGI,ESR,OCCP,FMRGP,COW,MRGP,TABLET,MRGX,MULTG,MRGT,FOCCP,FREFRP,FRWATP,RAC1P,RNTM,DREM,MIGSP,FHICOVP,NWRE,FDIALUPP,RNTP,HUPAOC,MV,FAGSP,ANC,OIP,NP,NR,LNGI,ANC1P,HISPEED,PLM,RAC3P,LANP,OC,FLAPTOPP,FPRIVCOVP,LANX,HUPARC,FMVP,SVAL,RAC2P,FPOWSP,SSP,state_x,NAICSP,WATFP,RMSP,FDRATP,BDSP,FGASP,RESMODE,FSEXP,MHP,REFR,POWSP,FPLMP,JWAP,DIALUP,ELEFP,RELSHIPP,MIG,RC,MIL,WAOB,FHINS7P,RT,INTP,RACASN,FRELSHIPP,FINDP,FHISPEEDP,FPAP,JWMNP,FHINS6P,FKITP,INSP,ST,YBL,FFINCP,FINCP,HINS6,YOEP,FSMXHP,HINS7,FTABLETP,FLANXP,FCOWP,GRNTP,FJWMNP,HINS1,HINS2,HINS3,HINS4,HINS5,state_y,FWAGP,FGRNTP,PUMA,FHINS5P,FSCHGP,FHINS5C,FVACSP,FHOTWATP,FMARHDP,FMIGSP,MARHT,FHINS4P,SERIALNO,DECADE,MARHW,MARHM,FGCRP,FHINS4C,PSF,RACSOR,POBP,CPLT,NOP,FSMARTPHONP,FULP,FHINS3P,SINK,KIT,FVALP,JWDP,WKEXREL,DPHY,FWRKP,FHINS3C,FDEARP,NPP,FHINS2P,FSCHLP,FRWATPRP,MLPCD,FPARC,MIGPUMA,HUGCL,DDRS,MARHD,FMRGXP,SATELLITE,FULFP,POVPIP,BATH,state_x,GCM,FSATELLITEP,FHINS1P,GCL,WKHP,GCR,FRNTP,HFL,FSMP,ADJINC,TYPE,FRMSP,POWPUMA,PARTNER,FELEP,CONP,FMIGP,FFSP,FGCMP,HISP,FESRP,HHL,AGEP,DEYE,SEMP,HHT,OCPIP,FGCLP,FENGP,SCHG,FTAXP,MSP,RACBLK,FMRGTP,FAGEP,FER,MLPFG,SCHL,NATIVITY,SMARTPHONE,FES,VEH,FFERP,HHT2,FDREMP,FYOEP,NWAB,FCONP,FYBLP,FOIP,state_y,FHISP,BROADBND,NWAV,FDPHYP,FFODP,PAOC,FMARHMP,SSIP,FJWRIP,COMPOTHX,FSINKP,ELEP,FHFLP,WIF,FSMXSP,FOD2P,RETP,FSSP,PLMPRP,SCIENGP,CITWP,FMILSP,ACCESS,FPINCP,FOD1P,FMARP,SOCP,MLPE,MLPH,MLPA,FSMOCP,MLPB,FDOUTP,PERNP,SCH,WKL,TEL,TEN,MLPI,MLPJ,MLPK,state
0,30377,9500,0,0,0,0,0,0,0,9,0,0,0,0,13,970,0,1,0,0,1,0,1,1,0,2,0,169,2,0,0,4,0,0,2,1,2,0,0,0,2009,1.000000,0,4460,0,0,80,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,2,1,0,512,0,2,0,0,0,6,0,0,0,2,0,0,0,1,0,525,2,999,0,3,1,0,0,0,1,4,0,0,4,75000,0,13,0,1,2,0,0,0,0,6,9,0,0,0,1,3,1,0,0,0,0,2,0,1,0,0,3,0,0,4,7,0,1,0,2,0,1,599,2,1,2,999,0,0,0,2,4,0,0,2,0,970,13,-1,2,5,0,3,0,3,0,1100,1,0,0,0,2,3,33,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,800,13,6,0,4460,2,1928,0,2,0,0,0,0,0,2,2,1,2,2,13,0,0,1400,0,0,-1,0,0,0,0,1,0,2019HU1241732,0,2,2,0,-1,0,0,13,0,0,0,1200,0,1,1,0,0,14,1,0,0,0,0,0,0,0,-1,4,0,0,1,2,0,2,3,26,1,13,0,0,0,2,0,0,0,2,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,54,2,0,3,101,0,0,0,0,5,1,0,0,0,-1,16,1,1,7,1,0,7,0,0,2,0,0,0,13,0,1,5,0,0,0,0,0,0,2,0,130,0,1,0,1099,0,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,0,1,3,1,2,-1,-1,-1,13
1,12459,9500,0,1,0,0,0,0,0,9,0,0,0,0,1,35000,0,1,0,0,2,0,1,2,0,2,0,4971,1,0,0,4,0,0,2,2,2,0,0,0,1992,1.000000,0,56900,52,1,60,0,0,0,0,13,1,0,0,1,1,0,1,0,0,0,0,0,0,2,5,1,1,0,1257,0,3,0,0,0,1,0,0,0,3,0,0,35000,1,0,1750,3,999,0,3,0,0,0,0,2,1,3,0,4,117000,0,13,0,1,2,0,0,0,1,1,4700,0,1,930,1,1,1,1,0,0,0,1,0,2,0,0,3,0,0,4,6,0,1,0,3,0,1,87,1,1,1,999,0,0,0,2,4,0,1,1,0,0,13,44511,3,5,0,3,0,3,0,-1,1,13,0,86,2,3,21,1,0,4,1,0,P,0,0,0,0,0,0,20,0,0,2000,13,5,0,56900,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,13,0,0,3101,0,0,-1,0,0,0,0,1,0,2019HU0460103,0,2,2,0,-1,0,0,12,1,0,0,2,0,1,1,0,43,4,2,0,-1,0,0,0,0,0,-1,4,0,0,2,2,0,2,2,289,1,13,0,0,0,2,50,0,0,1,0,1.010145,1,0,3100,0,0,0,0,0,0,1,0,1,55,2,0,1,27,0,0,0,0,1,0,0,0,0,-1,16,1,1,1,2,0,2,0,0,3,0,0,0,13,0,1,5,0,0,0,0,0,0,2,0,100,0,2,0,1099,0,0,9,0,1943,0,1,0,1099,0,411011,-1,-1,-1,0,-1,0,35000,1,1,1,1,-1,-1,-1,13
2,96546,9500,0,0,0,1,0,0,1,9,1,0,0,0,1,82000,0,1,0,0,2,0,1,2,0,2,0,3580,1,0,0,4,0,0,2,2,1,0,1,0,2014,1.000000,0,114000,52,0,40,0,0,0,1,13,1,0,0,1,1,0,1,0,0,0,0,0,0,2,5,1,1,0,1433,0,2,0,0,0,0,0,0,0,3,0,0,40000,1,0,1850,2,999,0,3,0,0,0,0,2,5,3,0,4,215000,2,13,0,1,2,0,0,0,2,1,1320,1,1,600,2,1,1,2,1,0,0,2,0,2,0,0,3,0,0,4,4,0,4,0,2,0,1,999,1,1,2,999,0,0,0,2,4,0,1,2,0,0,13,621M,3,5,0,3,0,1,0,-1,1,13,0,46,2,3,22,1,0,4,1,0,P,0,0,0,0,0,0,30,0,0,1400,13,5,0,-60000,2,1928,0,2,0,0,0,0,0,2,1,2,2,2,13,1,0,3001,0,0,-1,0,0,0,0,1,0,2019HU1188420,0,2,2,0,-1,0,0,45,1,0,0,2,0,1,1,1,0,1,2,0,-1,0,0,0,0,0,-1,4,0,0,2,2,0,2,2,501,1,13,0,0,0,2,45,0,0,1,1,1.010145,1,0,3000,0,1,0,0,0,0,1,0,1,39,2,0,1,16,0,0,0,1,1,1,1,0,0,-1,22,1,1,1,2,0,2,0,0,3,0,0,0,13,0,1,5,0,1,0,0,0,0,2,0,260,0,2,1,1099,0,0,9,2,1943,0,1,1,6203,0,172011,-1,-1,-1,1,-1,0,82000,1,1,1,1,-1,-1,-1,13
3,91231,1200,0,1,0,0,0,0,0,9,0,0,0,0,1,38000,0,1,0,0,2,0,1,2,0,2,0,9160,1,0,0,1,0,0,2,2,1,0,0,0,2015,1.000000,0,73100,52,1,3,0,0,0,0,13,1,0,0,4,1,0,1,0,0,1,0,1,0,1,5,1,1,0,1198,0,3,0,2,0,0,0,0,0,4,0,0,18000,1,0,1750,3,999,0,3,0,0,0,0,2,1,3,0,4,200000,0,13,0,1,1,0,0,0,2,1,2040,0,2,610,1,1,1,1,0,0,0,1,0,2,0,0,3,0,0,1,3,0,1,0,3,0,1,939,1,1,1,1200,0,0,0,1,1,0,1,1,0,0,13,23,3,7,0,4,0,2,0,-1,1,13,0,91,2,3,21,1,0,4,4,0,P,0,0,0,0,0,0,45,0,0,3000,13,6,0,42000,2,2007,0,2,0,0,0,0,0,2,2,2,1,2,13,0,0,300,0,0,-1,0,0,0,0,1,0,2019HU0949781,6,2,2,0,-1,0,0,303,1,0,0,2,0,1,1,0,64,1,2,0,-1,0,0,0,0,0,-1,1,0,0,2,2,0,2,2,357,1,13,0,0,0,0,40,0,0,3,0,1.010145,1,0,300,0,0,0,0,0,0,2,0,2,25,2,0,1,13,0,0,0,0,1,0,0,0,0,-1,21,1,1,1,2,0,1,0,0,3,0,0,0,13,0,1,5,0,0,0,0,0,0,2,0,140,0,2,0,1099,0,0,9,2,1943,0,1,0,6203,0,212011,-1,-1,-1,0,-1,0,38000,1,1,1,1,-1,-1,-1,13
4,77860,9500,0,0,0,0,0,0,0,9,0,0,0,0,9,7900,0,1,0,0,2,0,2,2,0,0,0,3580,2,0,0,4,0,0,2,2,2,0,0,0,1986,1.000000,0,27800,0,1,460,0,0,0,0,13,1,0,0,1,1,0,1,0,0,0,0,0,0,2,5,1,1,0,1583,0,3,0,0,0,0,0,0,0,1,0,0,40000,1,0,775,3,999,0,3,0,0,0,0,2,4,3,0,4,240000,0,13,0,1,1,0,0,0,1,6,5610,0,1,250,1,1,1,2,1,0,0,1,0,2,0,0,3,0,0,4,7,0,1,0,2,0,1,939,0,1,1,999,0,0,0,2,4,0,0,1,0,7900,13,4441Z,3,5,0,3,0,3,0,-1,1,13,0,79,2,3,25,1,0,4,1,0,P,0,0,0,0,0,0,45,0,0,2500,13,6,0,187000,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,13,0,0,1300,0,0,-1,0,0,0,0,3,0,2019HU0343699,0,2,2,0,-1,0,0,13,1,0,0,80,0,1,1,0,0,9,2,0,-1,0,0,0,0,0,-1,4,0,0,2,2,0,0,3,163,1,13,0,0,0,2,0,0,0,2,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,64,2,0,1,50,0,0,0,0,1,0,0,0,0,-1,16,1,1,4,1,0,2,0,0,2,0,0,0,13,0,0,5,0,0,4,0,0,0,2,0,130,0,0,0,1099,0,0,9,0,1943,0,2,0,1099,0,435071,-1,-1,-1,0,-1,0,0,1,2,1,1,-1,-1,-1,13
5,76712,9500,0,0,0,0,0,0,0,9,0,0,0,0,13,-19999,0,1,0,0,1,1,2,0,0,2,0,169,2,0,0,1,0,0,2,2,1,0,0,0,1939,1.000000,-1,115000,0,1,80,0,0,0,0,13,1,0,0,1,1,0,1,0,0,0,0,0,0,2,5,1,1,2,1711,1,3,0,0,0,1,0,0,0,4,0,0,60000,1,0,1250,3,999,0,3,0,0,0,0,2,1,3,0,3,220000,0,13,0,1,3,0,0,0,0,0,9,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,0,0,500,4,3,0,1,-1,5,1,1,32,2,1,1,999,0,0,0,0,1,0,0,1,0,-1,13,928110P3,3,6,0,4,0,3,0,-1,1,13,0,146,2,3,21,1,0,1,1,1,P,0,0,0,0,0,0,20,0,0,450,13,9,0,112000,2,1928,0,2,0,0,0,0,0,2,2,2,2,1,13,0,0,2500,0,0,-1,0,0,0,0,0,0,2019HU0295967,0,0,0,0,0,0,0,13,0,0,0,2,0,1,1,0,0,13,0,0,-1,0,1,0,0,0,-1,1,0,1,0,0,0,2,2,231,1,13,0,0,0,0,0,0,0,1,0,1.010145,1,0,0,0,0,-1,0,0,0,1,0,1,0,2,-10001,3,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,7,1,0,7,0,0,0,0,0,0,13,0,1,0,0,0,0,0,-1,0,2,0,170,0,1,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,0,0,1,3,-1,-1,-1,13
6,97608,9500,0,0,0,0,0,0,0,9,0,0,0,0,3,-19999,0,1,0,0,2,0,1,0,0,2,0,169,1,0,0,2,0,0,2,2,2,0,0,0,1939,1.000000,-1,161000,0,1,3,0,0,0,0,13,1,0,0,5,1,0,1,0,0,0,0,0,0,2,5,1,1,0,-1,0,3,0,2,0,0,0,0,0,4,0,0,50000,1,0,-1,3,999,0,3,0,0,0,0,9,5,0,0,3,-1,0,13,0,1,5,0,0,2,0,0,9,0,0,0,1,3,1,0,0,0,0,1,0,2,0,0,0,0,0,2,5,0,2,-1,5,0,1,88,1,1,1,999,1,0,0,2,2,0,1,1,0,-1,13,5313,3,4,0,2,0,3,0,-1,1,13,0,95,2,3,34,2,0,4,6,0,P,0,0,0,0,0,0,5,0,0,-1,13,14,0,-60000,2,2019,0,2,0,0,0,2063,0,1,2,2,2,2,13,0,0,4300,0,0,-1,0,0,0,0,0,0,2019HU1234436,0,0,0,0,-1,0,0,13,1,1,0,2,0,1,1,0,0,3,2,0,-1,0,0,0,0,0,-1,2,0,0,2,0,0,2,2,501,1,13,0,0,0,0,0,0,0,3,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,8,2,-10001,1,4,0,0,4,0,0,0,0,0,0,-1,5,1,1,2,3,0,1,0,0,0,0,0,0,13,0,1,0,0,0,0,0,-1,0,2,0,340,0,1,0,1099,-1,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,-10001,2,0,1,2,-1,-1,-1,13
7,13008,9500,0,0,0,1,1,0,0,9,0,1,0,0,0,18100,0,1,0,0,1,1,1,2,1,2,0,169,2,0,1,4,0,0,2,1,0,0,0,0,1973,1.000000,0,18100,0,0,3,1,1,1,0,13,0,0,1,1,2,0,0,1,1,0,0,0,1,2,5,0,1,0,-1,0,3,0,0,0,0,0,0,0,4,1,0,0,1,0,-1,3,900,0,3,0,1,0,0,6,3,0,1,3,-1,0,13,0,1,1,0,0,0,0,6,9,0,0,0,2,0,1,0,0,0,0,2,2,2,0,0,3,1,550,4,5,0,2,0,1,0,1,903,2,1,2,999,0,1,0,2,4,0,0,2,0,18100,13,-1,3,1,0,0,1,1,0,-1,1,0,0,0,2,3,20,1,0,4,1,0,P,0,0,0,0,1,1,0,0,1,-1,13,8,0,-60000,2,1928,0,2,1,0,0,609,0,2,2,1,2,2,13,1,1,4600,0,0,-1,0,0,1,0,1,0,2019HU0486094,0,2,2,0,-1,0,0,13,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,2,2,0,2,2,150,1,13,0,1,0,2,0,0,0,3,0,1.010145,1,1,0,0,1,-1,0,1,0,1,1,1,66,2,0,4,0,0,0,0,0,4,1,0,0,0,-1,16,1,1,0,0,0,9,0,0,3,0,0,1,13,0,1,5,0,0,0,0,0,0,2,1,30,1,-1,0,1099,0,1,9,0,1943,1,1,1,1099,0,-1,-1,-1,-1,0,-1,0,0,1,3,1,3,-1,-1,-1,13
8,50304,9500,0,1,0,0,0,0,0,9,0,0,0,0,7,25000,0,1,0,0,2,0,2,2,0,2,0,7860,1,0,0,4,0,0,2,2,1,0,0,0,2017,1.000000,0,76560,52,1,3,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,0,1,0,749,0,0,0,0,0,0,0,0,0,4,0,0,-1,1,0,5250,0,50,0,3,0,0,0,0,2,5,0,0,4,375000,0,13,0,1,2,0,0,0,0,1,4010,0,3,0,1,3,1,0,0,0,0,1,0,2,0,0,3,0,0,4,4,0,2,0,2,0,1,50,1,1,1,999,0,0,0,2,4,0,1,1,0,0,13,-1,3,5,0,3,0,3,0,-1,1,0,0,0,2,3,25,1,1,0,1,0,P,-10001,0,0,0,0,0,0,0,0,1200,13,7,0,245000,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,13,0,0,1800,0,0,-1,0,0,0,0,3,0,2019HU0622018,0,2,2,0,-1,0,0,13,1,0,0,2,0,1,1,0,16,7,2,0,-1,0,0,0,0,0,-1,4,0,0,2,2,0,2,2,448,1,13,0,0,0,2,40,0,0,3,0,1.010145,1,0,1800,0,0,0,0,0,0,1,0,1,51,2,0,1,6,0,0,0,0,1,0,0,0,0,-1,16,1,1,3,4,0,2,0,0,3,0,0,0,13,0,1,5,0,0,4,0,0,0,2,0,100,0,1,0,1099,0,0,9,0,1943,0,1,0,1099,0,351012,-1,-1,-1,0,-1,0,25000,1,1,1,2,-1,-1,-1,13
9,6163,9500,0,0,0,0,0,0,0,9,0,0,0,0,3,590,0,1,0,0,2,0,2,2,0,1,0,169,1,0,0,4,0,0,2,2,2,0,0,0,2009,1.000000,0,53390,0,0,120,0,0,0,0,13,0,0,0,1,1,0,0,0,0,0,0,0,0,2,5,2,1,0,814,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,5250,2,999,0,3,0,0,0,0,2,1,0,0,4,175000,0,13,0,1,1,0,0,0,0,6,9,0,0,0,1,3,1,0,0,0,0,2,0,2,0,0,3,0,0,4,6,0,1,0,2,0,1,902,1,1,2,999,0,0,0,2,4,0,1,2,0,590,13,-1,3,8,0,3,0,2,0,-1,1,0,0,0,2,3,20,1,0,4,1,0,P,0,0,0,0,0,0,0,0,0,100,13,1,0,53390,2,1928,0,2,0,0,0,0,0,1,2,2,2,2,13,0,0,1007,0,0,-1,0,0,0,0,2,0,2019HU0192054,0,2,2,0,-1,0,0,13,1,0,0,2,0,1,1,0,0,7,2,0,-1,0,0,0,0,0,-1,4,0,0,2,2,0,2,2,314,1,13,0,0,0,2,0,0,0,1,0,1.010145,1,0,0,0,0,0,0,0,0,1,0,1,62,2,0,1,18,0,0,0,0,1,1,0,0,0,-1,19,1,1,2,1,0,2,0,0,2,0,0,0,13,0,1,5,0,0,4,0,0,0,2,0,140,0,1,0,1099,0,0,9,0,1943,0,1,0,1099,0,-1,-1,-1,-1,0,-1,0,0,1,3,1,2,-1,-1,-1,13
